#{"t_start": 1782230560.1994348, "env_id": "BipedalWalker-v3"}
r,l,t
-101.183651,185,1745.628606
-106.721073,191,1745.952641
-105.445621,196,1746.294167
-123.435977,74,1746.427676
-110.032257,141,1746.670204
-121.436367,68,1746.792713
-109.688654,199,1747.139243
-126.834346,80,1747.281267
-107.773245,135,1747.515368
-125.540821,81,1747.660386
-108.016294,63,1747.772895
-109.080615,123,1747.996202
-103.580967,185,1748.310727
-119.434631,74,1748.444238
-118.836025,64,1748.561255
-112.464632,45,1748.647764
-110.13856,236,1749.046673
-116.028614,66,1749.175182
-109.932983,48,1749.267691
-109.75136,105,1749.45171
-114.426312,91,1749.609218
-111.541366,62,1749.726726
-124.193621,70,1749.851743
-111.671996,48,1749.943594
-106.023174,101,1750.120609
-110.361162,54,1750.221118
-126.284152,78,1750.357134
-116.779986,68,1750.479643
-147.259567,354,1751.090697
-121.674001,57,1751.192206
-105.471463,108,1751.382222
-108.569888,67,1751.50773
-121.555769,243,1751.922469
-112.998971,57,1752.025978
-117.192573,48,1752.118486
-122.792986,78,1752.253504
-113.586224,51,1752.352012
-118.115554,72,1752.48652
-109.054877,38,1752.563029
-177.47429,783,1753.890452
-109.971246,41,1753.968706
-114.524382,49,1754.063344
-125.990276,69,1754.191485
-110.929901,44,1754.276833
-109.659089,129,1754.501844
-126.86776,69,1754.621219
-112.835396,50,1754.715309
-90.967203,201,1755.064124
-107.193646,106,1755.250172
-118.762683,79,1755.392483
-111.512944,163,1755.664178
-110.753112,56,1755.76747
-119.133155,51,1755.864921
-112.659165,100,1756.049749
-111.780114,54,1756.145294
-115.366755,69,1756.272037
-110.180334,50,1756.364304
-138.315582,471,1757.162501
-115.957965,52,1757.260934
-115.780351,63,1757.375008
-108.865117,71,1757.506641
-110.262526,42,1757.585596
-111.369239,53,1757.691722
-112.891468,44,1757.771224
-107.90874,149,1758.027251
-116.627221,71,1758.155603
-110.170451,48,1758.245985
-118.022886,55,1758.346893
-113.398048,90,1758.510169
-113.347655,60,1758.626637
-109.799779,55,1758.727938
-109.541306,93,1758.892604
-114.146397,69,1759.014065
-131.510835,529,1759.940755
-107.02231,62,1760.062956
-111.761984,118,1760.272978
-111.349544,49,1760.781115
-114.014537,92,1760.943364
-110.460499,40,1761.018474
-173.432029,777,1762.384062
-111.7868,58,1762.492661
-168.841374,1600,1765.228207
-110.948316,61,1765.341714
-123.218871,69,1765.462731
-111.074522,47,1765.554477
-108.654945,88,1765.707492
-115.901554,47,1765.800001
-109.80195,42,1765.879511
-111.695329,56,1765.979019
-109.058725,79,1766.126529
-110.435884,45,1766.209037
-110.400106,43,1766.293546
-245.879843,1387,1768.649716
-113.87157,350,1769.237801
-114.554875,73,1769.371802
-111.560275,125,1769.594638
-118.334664,132,1769.822378
-115.682801,199,1770.163115
-134.416652,136,1770.401887
-133.014985,149,1770.662877
-121.129024,183,1770.977834
-106.80511,242,1771.393947
-123.373837,86,1771.545266
-117.503073,50,1771.639368
-116.308501,48,1771.735291
-107.523857,190,1772.059479
-134.795211,108,1772.248072
-130.243055,119,1772.455017
-139.153441,180,1772.808674
-118.388696,108,1773.011342
-120.455583,65,1773.131985
-109.997348,68,1773.259659
-109.945074,165,1773.558138
-135.196185,165,1773.841662
-103.292379,116,1774.049681
-110.045178,48,1774.135186
-125.342625,80,1774.277202
-117.299634,48,1774.367711
-96.414,180,1774.671238
-128.567461,88,1774.830747
-125.683008,82,1774.976763
-113.783415,172,1775.266249
-122.235232,58,1775.372757
-119.645195,154,1775.639775
-115.713173,192,1775.962302
-102.490781,463,1776.734092
-123.422275,80,1776.876108
-120.985731,93,1777.032617
-110.668376,70,1777.157009
-122.85791,81,1777.300023
-120.377853,263,1777.747375
-125.392028,79,1777.887391
-119.737132,65,1778.002899
-117.209618,62,1778.113408
-122.960885,86,1779.051074
-113.022259,113,1779.246425
-110.822745,61,1779.355134
-118.320821,108,1779.543587
-125.463129,71,1779.667157
-119.070101,57,1779.771237
-110.436724,83,1779.925428
-108.484953,81,1780.067847
-126.964762,442,1780.807112
-111.662339,78,1780.943335
-115.257571,61,1781.116543
-121.539176,69,1781.23985
-129.855962,101,1781.415255
-111.806136,69,1781.542131
-135.349149,126,1781.768619
-130.584797,151,1782.046669
-117.794711,54,1782.145661
-118.437111,59,1782.258583
-120.9786,65,1782.386099
-112.290694,49,1782.545786
-113.238311,48,1782.657322
-106.027079,97,1782.84014
-109.769345,40,1782.919431
-109.545188,84,1783.07593
-113.374812,67,1783.199623
-115.082815,58,1783.311864
-128.654919,76,1783.448273
-109.467711,76,1783.585083
-114.753433,197,1783.927345
-110.830954,134,1784.153629
-110.343731,83,1784.306808
-110.706491,68,1784.430968
-113.248436,78,1784.570574
-111.620398,49,1784.662662
-114.641884,130,1784.885022
-132.501208,134,1785.118141
-113.92592,111,1785.313837
-126.253427,94,1785.487778
-143.881518,120,1785.696976
-138.559329,153,1785.959104
-120.478235,59,1786.068475
-113.141162,47,1786.155118
-111.520844,110,1786.352279
-111.752295,71,1786.47982
-142.942658,320,1787.025758
-110.601698,106,1787.217451
-135.382452,161,1787.491601
-125.812801,80,1787.635644
-107.208505,106,1787.82023
-116.38376,117,1788.031531
-124.957756,95,1788.201812
-132.448057,140,1788.44945
-132.414429,101,1788.630775
-112.019054,98,1788.819086
-125.218357,264,1789.299902
-111.729803,76,1789.445923
-139.065453,302,1789.961861
-114.544001,103,1790.148406
-123.118058,478,1790.96043
-131.298708,353,1791.56124
-142.464453,1600,1794.257785
-117.594111,69,1794.382801
-104.631605,123,1794.591818
-111.61697,88,1794.749327
-110.939105,52,1794.842178
-130.010044,95,1795.014704
-121.329489,71,1795.141317
-111.810613,53,1795.240826
-111.69293,48,1795.331334
-116.268434,131,1795.554109
-140.925024,142,1795.793635
-109.349474,100,1795.972147
-112.563169,63,1796.089164
-127.553229,73,1796.216156
-130.908591,90,1796.373169
-138.523702,163,1796.652189
-127.913264,77,1797.323484
-143.562045,1600,1800.018911
-113.31612,43,1800.10242
-113.942481,93,1800.265934
-124.098568,70,1800.390948
-109.910667,120,1800.596967
-114.527735,58,1800.711477
-110.578782,114,1800.912495
-115.338185,131,1801.139266
-132.66182,113,1801.336283
-112.728313,57,1801.438793
-112.245507,76,1801.579812
-113.355223,63,1801.696322
-132.382425,216,1802.061695
-116.395533,112,1802.259126
-114.541296,128,1802.484964
-110.284906,85,1802.636739
-112.97514,49,1802.72996
-109.716725,79,1802.872372
-111.856754,56,1802.973358
-114.612368,99,1803.149099
-138.264397,186,1803.474053
-108.727294,76,1803.609178
-110.269246,174,1803.908271
-113.002889,124,1804.124454
-112.620508,90,1804.289623
-122.277849,65,1804.410781
-129.321898,146,1804.659577
-109.587284,79,1804.801368
-111.220891,55,1804.902455
-112.338484,52,1804.997594
-133.83413,195,1805.334188
-110.767598,90,1805.493841
-112.668999,54,1805.594843
-136.429565,109,1805.784818
-125.497526,70,1805.910917
-112.705547,91,1806.076367
-112.28945,106,1806.261343
-113.929075,112,1806.456799
-113.659525,88,1806.611435
-112.751657,84,1806.759939
-112.666338,45,1806.851419
-111.367028,82,1806.997325
-109.313746,92,1807.160904
-121.538862,58,1807.265885
-110.381389,79,1807.405574
-136.60708,123,1807.619943
-116.059566,63,1807.738387
-105.210098,149,1807.994867
-111.437845,53,1808.095017
-112.002589,101,1808.268945
-111.148335,92,1808.430072
-105.373841,168,1808.724372
-99.808127,204,1809.069112
-115.768397,73,1809.197067
-126.811879,88,1809.353968
-111.604272,122,1809.567806
-111.799631,147,1809.820398
-142.302851,1600,1812.528777
-114.228704,164,1812.811647
-127.684647,98,1812.983091
-127.690789,93,1813.150335
-111.654621,106,1813.334123
-133.952777,131,1813.557601
-136.435975,1600,1816.819114
-116.818228,107,1817.0174
-129.215709,163,1817.29554
-110.151185,59,1817.404375
-116.758964,113,1817.605398
-123.925067,128,1817.835395
-119.222767,154,1818.100339
-107.372622,119,1818.309592
-110.715778,45,1818.392627
-111.175896,65,1818.510214
-116.419957,81,1818.65973
-112.296217,57,1818.762182
-111.445404,57,1818.879365
-109.971878,54,1818.985443
-112.902455,83,1819.134859
-111.957862,50,1819.230177
-113.31311,51,1819.325042
-118.770258,88,1819.486832
-105.699212,90,1819.65294
-114.037844,89,1819.819011
-110.406071,93,1820.065568
-103.134849,102,1820.254321
-110.293889,98,1820.426917
-119.730537,120,1820.646773
-113.247276,47,1820.739506
-112.55825,68,1820.861261
-110.267478,133,1821.092779
-112.62489,81,1821.240889
-115.349984,85,1821.393454
-131.519628,183,1821.730658
-123.967298,74,1821.867421
-112.665383,83,1822.015436
-104.392053,112,1822.209231
-182.135035,874,1823.698156
-111.624585,62,1823.812571
-112.250956,63,1823.924232
-116.017304,84,1824.08261
-124.026198,109,1824.270734
-111.431191,57,1824.373184
-106.534609,128,1824.597887
-111.808065,51,1824.69381
-111.754825,96,1824.86671
-112.568449,95,1825.038445
-130.976322,132,1825.274218
-109.834603,50,1825.367729
-105.802298,101,1825.545751
-102.255992,220,1825.92063
-112.491505,195,1826.252169
-114.09609,152,1826.5137
-96.968195,182,1826.83023
-115.94652,63,1826.943544
-112.89577,74,1827.076059
-116.11648,53,1827.175572
-126.870934,85,1827.327596
-113.706224,61,1827.438288
-119.07181,110,1827.633309
-111.725356,75,1827.765819
-110.410004,46,1827.854182
-122.284647,203,1828.197234
-123.705914,191,1828.531505
-104.544673,114,1828.732527
-125.366502,171,1829.020897
-112.397523,56,1829.121409
-100.086462,119,1829.328432
-113.97785,81,1829.477941
-110.658057,53,1829.57645
-137.444966,193,1829.902214
-129.777835,104,1830.083728
-111.834017,69,1830.207746
-112.562309,64,1830.331322
-114.27396,65,1830.45183
-115.438969,84,1830.604925
-126.928614,78,1830.744435
-111.87491,90,1830.901366
-111.035321,52,1830.998878
-111.013363,65,1831.120386
-111.662364,77,1831.274897
-110.634835,57,1831.405917
-113.90004,74,1831.558428
-111.702869,60,1831.672939
-114.633881,71,1831.803957
-112.35597,63,1831.925467
-112.592802,50,1832.016975
-111.788608,59,1832.133483
-114.637616,68,1832.260993
-110.598132,64,1832.380236
-117.186582,85,1832.532254
-117.16305,67,1832.658762
-110.837809,47,1832.74727
-110.518369,57,1832.85278
-105.419273,197,1833.675483
-116.632055,104,1833.861503
-113.046109,51,1833.955011
-108.447737,62,1834.06552
-114.665179,89,1834.228538
-113.341105,50,1834.324047
-111.510738,86,1834.485915
-114.489017,59,1834.598929
-115.130219,62,1834.710439
-112.530573,48,1834.798947
-111.693645,52,1834.89395
-120.670219,72,1835.025964
-114.192692,52,1835.122199
-115.571493,69,1835.246707
-112.319307,51,1835.340217
-111.613025,53,1835.445726
-111.507397,50,1835.540235
-109.555432,52,1835.635545
-115.270184,78,1835.775054
-112.601556,61,1835.885614
-112.50755,58,1835.993123
-109.80217,45,1836.079628
-111.525866,44,1836.160136
-111.269608,63,1836.280646
-115.029238,69,1836.407432
-111.6951,78,1836.543941
-112.804228,69,1836.670449
-111.19827,44,1836.756958
-207.852953,947,1838.344197
-111.145639,63,1838.460706
-110.349655,51,1838.555216
-112.84393,57,1838.660723
-109.875485,59,1838.766232
-110.204685,83,1838.919249
-112.44827,54,1839.020757
-107.859414,65,1839.139989
-108.179904,46,1839.226498
-110.26486,77,1839.364007
-112.321191,65,1839.483519
-111.651378,63,1839.600533
-107.937899,60,1839.709043
-107.93342,45,1839.793046
-108.074571,44,1839.882551
-111.321091,63,1839.998063
-110.276859,47,1840.094572
-113.267122,55,1840.198582
-111.723539,77,1840.334094
-112.13303,59,1840.444602
-112.548436,52,1840.540829
-111.644741,48,1840.634337
-113.544476,82,1840.783849
-112.149295,52,1840.887357
-113.390843,100,1841.067292
-125.160577,114,1841.266308
-107.873226,92,1841.426327
-148.934183,630,1842.50168
-110.823833,65,1842.620188
-108.321775,59,1842.727698
-107.584872,42,1842.803206
-111.656448,73,1842.935714
-110.824729,63,1843.047223
-107.865752,45,1843.129731
-109.903407,82,1843.278962
-110.723899,67,1843.400979
-107.392091,42,1843.481979
-105.017783,59,1843.58649
-107.12883,41,1843.66424
-114.864022,57,1843.76753
-113.17597,78,1843.907478
-104.461219,61,1844.01766
-107.503937,48,1844.10379
-106.508061,45,1844.187023
-108.163554,52,1844.282333
-106.900506,43,1844.370861
-108.53107,46,1844.456266
-108.622422,83,1844.603683
-107.641781,66,1844.719503
-109.3167,104,1844.901321
-110.380286,50,1844.996573
-112.530081,52,1845.095955
-107.40834,37,1845.167308
-115.138362,65,1845.29448
-107.343663,50,1845.388592
-105.726814,71,1845.519345
-106.794422,55,1845.622854
-105.905014,55,1845.724362
-109.196975,45,1845.809872
-114.292549,65,1845.927381
-108.153889,47,1846.01789
-147.156606,528,1846.901468
-162.000641,985,1848.54831
-107.915281,42,1848.630819
-108.079581,58,1848.737043
-105.932921,53,1848.837553
-102.317773,85,1848.986063
-106.979044,51,1849.079571
-115.010256,64,1849.197083
-118.224556,190,1849.517114
-111.007756,45,1849.607622
-108.013229,73,1849.734131
-113.785588,56,1849.84064
-113.606253,66,1849.960149
-138.632298,261,1850.392922
-123.055272,266,1850.846419
-111.37027,127,1851.06731
-109.97246,124,1851.278328
-120.75048,255,1852.389725
-121.701253,274,1852.855282
-109.146117,52,1852.95279
-107.901286,67,1853.0723
-109.701366,99,1853.246315
-108.026302,48,1853.330824
-120.534623,130,1853.553841
-117.914504,123,1853.770858
-112.521324,165,1854.054383
-109.412267,98,1854.226135
-108.637685,45,1854.309643
-110.512363,48,1854.397646
-108.255084,46,1854.483152
-111.453118,55,1854.590377
-107.400517,42,1854.671884
-104.625651,89,1854.832254
-116.592084,222,1855.210289
-108.443593,52,1855.305797
-108.954885,98,1855.489025
-113.372417,172,1855.793555
-107.711378,51,1855.894063
-109.835837,46,1855.984445
-115.649924,64,1856.112462
-113.44568,67,1856.234971
-109.09555,52,1856.33348
-107.582002,44,1856.425989
-103.242541,213,1856.793897
-104.592915,82,1856.939384
-120.667272,81,1857.082747
-107.731685,50,1857.176103
-106.18439,73,1857.313365
-115.569116,210,1857.676525
-107.384507,40,1857.752411
-164.294563,939,1859.439509
-173.42654,1260,1861.596973
-110.957905,126,1861.825498
-106.594242,144,1862.08593
-108.81874,50,1862.183439
-137.536865,570,1863.162464
-105.60516,49,1863.255973
-115.557097,72,1863.384482
-115.753573,98,1863.566499
-101.760072,127,1863.784272
-109.922065,59,1863.892781
-107.986438,113,1864.084797
-115.256754,74,1864.216814
-149.612409,538,1865.134723
-104.364112,60,1865.249231
-117.767777,262,1865.692266
-112.814526,59,1865.801598
-112.732683,240,1866.232166
-119.474767,99,1866.414994
-109.795595,54,1866.515503
-158.544064,678,1867.698101
-110.456244,49,1867.792606
-118.240091,76,1867.935624
-114.989707,90,1868.114642
-110.975013,63,1868.303335
-107.102069,78,1868.442349
-104.418494,61,1868.558875
-117.921409,195,1868.902405
-153.751759,676,1870.804868
-106.356767,42,1870.882226
-118.500723,124,1871.104645
-106.126585,38,1871.177862
-118.250285,104,1871.361262
-109.572385,54,1871.45956
-109.862079,50,1871.554361
-109.740275,163,1871.834507
-107.412791,50,1871.929549
-108.487722,49,1872.020664
-108.686523,49,1872.108028
-109.301248,45,1872.191421
-108.926284,52,1872.295389
-182.149584,1094,1874.151395
-108.615565,51,1874.330497
-109.605285,56,1874.46126
-112.052584,126,1874.753813
-116.097843,100,1874.940627
-107.465012,40,1875.015828
-110.188076,45,1875.105369
-104.618936,56,1875.206491
-113.88461,67,1875.327855
-109.660815,45,1875.412938
-176.895348,598,1876.377387
-113.068189,60,1876.482606
-105.656769,73,1876.608296
-107.203721,342,1877.166285
-117.75323,131,1877.385081
-110.95068,53,1877.476369
-118.696457,106,1877.655748
-113.535829,62,1877.76526
-108.872658,57,1877.865031
-123.425148,156,1878.119403
-112.11407,51,1878.214045
-109.746113,62,1878.321476
-104.097107,63,1878.437319
-106.064464,50,1878.52655
-107.286057,56,1878.623388
-105.438723,61,1878.729436
-107.224962,54,1878.827071
-107.494869,48,1878.909034
-103.843939,67,1879.025797
-112.901946,66,1879.139929
-105.273505,63,1879.253549
-148.496136,599,1880.235081
-110.993995,53,1880.330096
-103.814753,90,1880.480858
-122.997681,223,1880.849324
-125.915203,325,1881.376461
-109.014162,50,1881.465218
-114.846906,72,1881.587207
-114.454866,70,1881.707633
-107.188716,65,1881.823783
-99.534932,99,1881.991907
-107.495267,218,1882.342389
-107.611058,50,1882.429993
-111.006632,60,1882.53564
-106.372425,110,1882.724953
-108.06382,58,1882.828309
-109.39003,100,1882.994403
-105.51049,41,1883.068214
-107.111424,115,1883.258435
-123.142074,294,1883.73994
-106.009897,91,1883.890663
-105.439577,153,1884.144396
-110.236299,99,1884.316568
-105.495217,41,1884.392451
-105.145947,67,1884.505663
-106.191768,126,1884.71501
-111.212173,164,1884.984989
-106.236383,143,1885.227969
-114.639293,332,1885.761982
-107.748733,143,1886.004181
-115.582764,72,1886.125801
-120.732968,429,1886.837462
-107.177355,47,1886.918976
-108.580824,67,1887.035495
-106.934385,55,1887.133674
-111.008875,155,1887.39535
-109.880335,47,1887.480227
-108.588631,47,1887.56965
-131.359153,389,1888.956682
-104.993099,59,1889.064595
-146.232318,236,1889.470735
-121.293322,320,1890.009409
-121.600353,175,1890.311539
-104.668397,50,1890.405124
-103.389579,73,1890.541461
-105.673998,38,1890.618968
-108.55064,55,1890.723777
-105.809161,76,1890.857756
-110.621963,68,1890.977241
-152.904353,381,1891.623675
-109.800443,120,1891.837597
-110.205205,193,1892.162203
-106.593716,66,1892.280011
-107.822802,61,1892.392777
-168.918397,1600,1895.142929
-86.801576,298,1895.643652
-146.572226,244,1896.04898
-110.563617,61,1896.163459
-156.470122,331,1896.712388
-105.299201,66,1896.832623
-105.987245,68,1896.952857
-162.780019,400,1897.613595
-111.966926,63,1897.737849
-107.367733,59,1897.849381
-118.353236,74,1897.977827
-128.205323,191,1898.299497
-124.075025,482,1899.10702
-102.496461,80,1899.247397
-105.15827,81,1899.391459
-109.059572,49,1899.47966
-122.033058,369,1900.11132
-110.244145,57,1900.21397
-109.533054,67,1900.336585
-108.559541,50,1900.441242
-109.886376,62,1900.55165
-109.942989,47,1900.638402
-104.775847,52,1900.736603
-140.912478,369,1901.354766
-118.509756,414,1902.03771
-104.654497,140,1902.281326
-105.188018,48,1902.370789
-106.31107,47,1902.455623
-191.827653,672,1903.565935
-105.405333,41,1903.64489
-106.698578,41,1903.723748
-106.093212,52,1903.820684
-107.047324,54,1903.919502
-101.929881,63,1904.035452
-107.452391,42,1904.114054
-106.620717,51,1904.212288
-106.477867,62,1904.322326
-103.806784,64,1904.437829
-107.509146,43,1904.516238
-118.68877,83,1904.664792
-105.467784,74,1904.800868
-106.212473,67,1904.921022
-163.855682,666,1910.197304
-129.14676,266,1910.653736
-106.870432,42,1910.730426
-151.331258,392,1911.381468
-112.661134,65,1911.503064
-129.721433,148,1911.755407
-117.402036,92,1911.915637
-132.828721,308,1912.432339
-117.105875,128,1912.653042
-104.263902,292,1913.144863
-102.815964,307,1913.660564
-108.811533,50,1913.751704
-107.714154,55,1913.852129
-114.589379,67,1913.973044
-102.563954,106,1914.162395
-111.38184,197,1914.49192
-114.707824,333,1915.051375
-125.05467,234,1915.443635
-114.733466,138,1915.678238
-108.706541,50,1915.773842
-111.210965,76,1915.909684
-108.144173,48,1915.995948
-108.179323,99,1916.165237
-127.966455,411,1916.85562
-119.864097,378,1917.484965
-100.382368,135,1917.715379
-107.098039,55,1917.814592
-105.527504,49,1917.904666
-110.156603,51,1917.995198
-109.662429,301,1918.499248
-116.471776,93,1918.66205
-107.518653,44,1918.740782
-110.604418,54,1918.835767
-108.754996,47,1918.92548
-109.288353,300,1919.42836
-105.36343,240,1919.834942
-108.108969,49,1919.922174
-112.561275,208,1920.276258
-116.098339,161,1920.54712
-104.151959,69,1920.668708
-108.67861,52,1920.762459
-114.813691,338,1921.322864
-113.966526,129,1921.543717
-109.068596,58,1921.64578
-106.830677,38,1921.725579
-102.765359,78,1921.862927
-115.161999,66,1921.979821
-136.703402,594,1922.963385
-118.387262,125,1923.176178
-111.607459,129,1923.399606
-113.084856,119,1923.605533
-114.049817,117,1923.806041
-136.898549,373,1924.427605
-125.722583,184,1924.739404
-111.173554,64,1924.853635
-110.323392,86,1925.001822
-109.993246,51,1925.09938
-106.062553,47,1925.190236
-191.142524,1157,1927.425757
-130.125564,258,1927.858881
-114.958208,136,1928.099106
-104.6792,67,1928.218017
-107.454539,67,1928.339691
-108.778416,124,1928.551515
-218.154148,1392,1930.854392
-107.921289,46,1930.938787
-114.036483,369,1931.562558
-111.462139,69,1931.688783
-107.345358,51,1931.783638
-120.397239,99,1931.95394
-111.685391,294,1932.449176
-107.854885,48,1932.53806
-105.922844,66,1932.655041
-141.442603,607,1933.66844
-110.365716,101,1933.848281
-159.322844,1600,1936.513568
-106.145996,59,1936.622113
-107.782932,57,1936.725203
-223.675309,1312,1938.913936
-128.952823,124,1939.128474
-113.77044,59,1939.239619
-246.721035,1454,1941.679529
-115.678364,67,1941.799912
-105.706029,54,1941.899435
-107.510954,46,1941.985783
-110.42524,58,1942.093992
-163.969992,1600,1945.271986
-118.019929,1600,1947.912965
-115.231157,169,1948.196172
-111.039392,103,1948.372044
-112.850055,48,1948.461475
-108.409848,38,1948.531813
-108.957776,41,1948.611605
-115.417194,79,1948.751846
-109.671509,44,1948.834761
-109.053072,42,1948.915807
-118.766215,84,1949.059449
-114.719222,60,1949.166615
-110.960085,64,1949.281793
-111.904376,43,1949.36446
-113.595812,76,1949.496431
-115.293683,54,1949.602089
-109.762515,39,1949.676246
-114.942839,61,1949.785334
-108.578734,40,1949.859746
-108.842986,38,1949.931211
-110.476114,46,1950.019027
-110.007413,48,1950.102193
-116.516708,72,1950.234716
-111.679555,51,1950.326053
-114.099764,57,1950.426737
-108.742507,38,1950.505824
-116.813437,70,1950.63219
-111.796378,70,1950.755282
-107.498179,74,1950.886009
-114.168745,62,1950.995004
-112.026263,52,1951.088659
-185.410809,994,1952.747625
-136.777468,417,1953.453287
-107.279498,43,1953.529394
-111.147195,53,1953.62656
-110.837832,51,1953.720159
-115.127426,65,1953.836397
-132.31683,237,1954.239856
-119.550302,123,1954.451779
-116.380664,193,1954.781686
-118.519583,95,1954.946667
-117.831806,101,1955.120817
-107.372274,58,1955.223414
-112.208911,64,1955.33977
-113.341139,68,1955.462717
-105.397207,55,1955.562616
-108.680998,39,1955.642781
-108.837726,46,1955.726836
-112.418798,58,1955.828977
-106.232069,64,1955.943751
-111.593464,49,1956.035696
-121.498217,79,1956.176623
-104.994344,76,1956.308558
-114.903188,61,1956.420439
-107.244327,46,1956.503273
-115.459566,77,1956.6453
-107.890415,100,1956.819554
-112.610197,52,1956.914175
-146.263507,1600,1959.571899
-107.771382,113,1959.767028
-107.346893,104,1959.958303
-105.227215,56,1960.059085
-105.931365,49,1960.150889
-107.009365,55,1960.247828
-107.178931,53,1960.342559
-106.154233,51,1960.43558
-107.941497,133,1960.663928
-111.698561,63,1960.77852
-112.470474,62,1960.894713
-128.685828,203,1961.238642
-107.712225,51,1961.331063
-125.85618,1600,1966.614842
-111.317241,64,1966.73258
-107.7072,32,1966.800341
-111.625595,137,1967.034227
-124.454614,225,1967.412351
-106.77117,55,1967.512239
-117.586993,150,1967.783229
-110.265436,106,1967.96867
-104.642155,55,1968.068385
-118.121827,87,1968.218909
-105.65288,40,1968.294522
-109.247084,90,1968.450657
-107.649817,49,1968.545466
-113.727751,72,1968.673056
-106.81357,53,1968.769782
-108.202905,61,1968.8787
-107.907777,62,1968.98902
-103.158298,64,1969.10494
-108.93501,39,1969.180149
-115.35725,130,1969.401187
-116.260225,77,1969.54035
-109.774898,89,1969.695787
-114.536199,69,1969.819795
-110.82343,64,1969.934695
-128.532378,105,1970.115183
-116.562835,65,1970.233507
-113.285787,63,1970.349408
-113.734151,131,1970.575731
-116.885685,119,1970.775665
-107.50135,44,1970.858485
-106.407705,54,1970.956401
-106.472941,60,1971.065031
-110.132189,50,1971.156843
-121.569709,97,1971.329629
-114.100406,71,1971.460287
-105.978134,58,1971.562701
-106.022704,46,1971.64641
-111.075383,50,1971.73922
-109.851329,95,1971.904724
-106.065804,70,1972.029112
-107.3648,49,1972.125417
-107.084668,49,1972.214807
-106.806103,58,1972.320804
-107.381617,62,1972.430576
-141.39916,328,1972.983454
-128.526493,215,1973.344783
-106.335929,114,1973.538304
-108.284905,109,1973.726776
-111.137179,109,1973.920209
-111.310814,106,1974.100808
-106.415592,65,1974.21775
-115.89784,80,1974.359689
-211.163989,991,1976.010555
-115.356166,111,1976.20319
-109.866764,42,1976.286577
-106.472803,65,1976.408927
-120.323987,74,1976.540039
-112.334598,61,1976.648768
-111.595919,44,1976.731577
-185.815877,992,1978.383411
-175.549068,1600,1981.043274
-112.723248,51,1981.137097
-111.8087,50,1981.228803
-112.428588,48,1981.322744
-114.587268,61,1981.433589
-176.185669,672,1982.89285
-137.317213,1600,1985.568408
-121.352294,85,1985.715962
-148.302203,1600,1988.37662
-107.161175,36,1988.442102
-114.547017,51,1988.543998
-122.60151,107,1988.727776
-109.389788,41,1988.805457
-107.910346,36,1988.876021
-114.133813,57,1988.976151
-110.699794,42,1989.060095
-110.969551,50,1989.14984
-108.41334,53,1989.242672
-140.84982,384,1989.887096
-136.99128,315,1990.420422
-113.934718,68,1990.543056
-116.616674,110,1990.734636
-109.093441,40,1990.808213
-109.206718,39,1990.879441
-111.1346,48,1990.96886
-108.513134,43,1991.050618
-112.573917,53,1991.150418
-189.178903,1018,1992.839014
-108.354951,45,1992.921142
-114.648869,131,1993.141724
-167.612901,710,1994.317597
-123.75503,320,1994.85922
-114.252053,214,1995.217536
-107.127758,126,1995.437769
-113.344686,94,1995.601454
-106.780848,225,1995.979006
-107.92029,123,1996.193923
-183.151373,787,1997.49055
-111.875145,248,1997.9034
-167.354643,883,1999.721557
-114.102854,185,2000.041158
-125.215549,175,2000.331831
-130.852515,331,2000.881028
-119.702859,223,2001.254568
-105.468775,117,2001.453088
-134.817249,344,2002.028306
-120.858926,472,2002.810042
-171.100622,964,2004.405288
-121.301792,251,2004.827952
-106.327295,49,2004.918312
-126.749591,281,2005.388531
-112.860124,106,2005.57418
-112.427894,310,2006.089417
-119.778137,414,2006.767046
-111.631524,62,2006.881025
-129.837156,440,2007.603432
-107.705737,37,2007.674836
-122.568024,1600,2010.285229
-81.600418,1600,2012.909444
-114.116952,58,2013.012516
-112.935416,235,2013.409347
-108.55973,29,2013.466674
-117.179848,66,2013.589422
-108.843345,30,2013.648593
-108.512486,29,2013.706127
-108.654935,37,2013.774075
-133.019216,511,2014.617899
-108.127464,35,2014.683774
-108.344834,29,2014.740475
-107.056751,43,2014.827942
-107.406633,29,2014.884049
-109.46076,42,2014.963099
-108.026506,31,2015.021996
-107.851179,50,2015.114185
-107.767644,33,2015.177334
-110.410249,64,2015.288645
-108.182704,50,2015.379499
-108.91543,42,2015.461497
-109.807096,42,2015.538433
-108.245209,30,2015.59568
-109.112723,36,2015.664462
-107.561997,50,2016.312399
-110.499241,74,2016.441915
-108.013536,29,2016.498638
-108.463907,31,2016.55643
-117.37319,63,2016.671119
-114.098239,67,2016.787938
-108.696851,30,2016.845589
-108.607312,33,2016.909967
-106.21825,50,2017.000015
-108.678666,51,2017.093234
-113.086626,51,2017.184111
-113.907806,56,2017.289733
-108.471013,29,2017.348303
-107.9776,31,2017.405183
-107.722425,49,2017.496259
-108.494218,33,2017.561904
-108.196376,29,2017.617889
-114.457809,68,2017.735052
-106.798318,46,2017.820514
-109.216511,33,2017.886436
-117.794812,61,2017.996778
-109.808137,42,2018.076194
-108.007562,29,2018.12947
-108.667949,53,2018.233119
-108.527089,29,2018.290107
-106.715743,55,2018.388553
-107.910878,28,2018.442595
