#{"t_start": 1782230560.1974282, "env_id": "BipedalWalker-v3"}
r,l,t
-96.53965,125,513.496113
-96.804932,114,513.689039
-98.67292,102,513.863089
-99.689224,78,513.995954
-94.911438,177,514.28964
-57.988884,1600,516.949022
-53.118803,1600,519.61366
-55.414445,1600,523.028986
-102.501125,65,523.139494
-100.242565,50,523.230773
-99.896656,52,523.319283
-98.753738,61,523.429791
-98.634776,60,523.5333
-98.953275,61,523.638809
-102.866532,52,523.727317
-111.707413,55,523.826825
-112.732561,74,523.952333
-112.092884,53,524.045841
-113.247879,46,524.124033
-112.281971,41,524.192036
-112.293858,63,524.300545
-112.5935,39,524.36605
-110.361782,53,524.458558
-95.78279,1600,527.120281
-112.591182,37,527.189715
-113.637931,35,527.248989
-182.237909,1531,529.814874
-97.99305,64,529.920807
-102.169817,123,530.13057
-99.771764,93,530.290787
-100.54364,57,530.38767
-100.365227,95,530.553612
-101.014485,94,530.708627
-100.934225,96,530.86914
-101.406578,92,531.021292
-101.182369,94,531.1779
-101.593429,94,531.344918
-100.232791,78,531.482167
-100.745976,73,531.603679
-134.138024,141,531.844204
-100.797329,76,531.978713
-100.141224,97,532.145851
-101.28132,73,532.358871
-100.072735,65,532.478381
-108.262223,78,532.606893
-110.151865,70,532.723154
-101.825286,59,532.829663
-102.022632,73,532.952173
-101.476139,75,533.0807
-104.978177,59,533.181209
-100.887318,86,533.327226
-100.887209,71,533.444735
-100.551473,72,533.564244
-101.857001,65,533.675752
-102.074411,55,533.772262
-100.407234,60,533.87677
-100.714524,60,533.975279
-109.186711,61,534.091553
-108.139876,84,534.23357
-105.101641,49,534.318079
-101.234778,60,534.419588
-110.733717,65,534.530097
-110.071753,86,534.675606
-110.288399,59,534.777114
-111.937708,62,534.886623
-110.355936,73,535.011641
-110.703425,64,535.121149
-112.460847,66,535.232658
-114.007378,70,535.352041
-134.10675,156,535.613566
-102.279974,71,535.739076
-102.948813,98,535.906588
-104.338353,84,536.049604
-102.561952,90,536.200311
-101.713241,75,536.329326
-103.530007,79,536.463835
-102.825089,81,536.605347
-101.834756,96,536.766362
-102.562392,96,536.924095
-102.734798,84,537.065605
-102.388407,76,537.195113
-102.493817,90,537.346131
-103.341334,81,538.021582
-102.483335,93,538.179382
-103.072121,95,538.341912
-104.091487,87,538.489421
-103.589422,55,538.58393
-104.309741,87,538.731947
-103.914662,49,538.823456
-103.726215,47,538.904459
-102.655214,51,538.992966
-101.608715,58,539.094475
-101.552441,54,539.187251
-102.230821,57,539.283759
-102.69214,51,539.372267
-102.146242,53,539.467777
-105.31836,45,539.546285
-102.483278,56,539.642795
-101.467856,58,539.751304
-101.258227,57,539.845812
-102.109133,53,539.939321
-101.314102,57,540.034829
-101.705873,57,540.132338
-101.655463,57,540.233848
-101.404062,57,540.331357
-103.240455,53,540.425867
-103.466466,54,540.519375
-101.695485,57,540.619883
-101.867924,58,540.723392
-102.447355,53,540.813901
-102.651079,82,540.955412
-102.701936,77,541.086921
-104.69982,64,541.199432
-102.199852,82,541.335447
-103.192126,75,541.467978
-102.823898,71,541.587487
-103.255141,82,541.728507
-102.857192,66,541.841016
-102.931735,79,541.976525
-102.924718,84,542.119633
-102.888181,76,542.248142
-103.089396,91,542.407654
-103.166186,91,542.559467
-104.409517,61,542.662976
-131.883152,120,542.865994
-109.072743,61,542.972502
-103.973082,58,543.069012
-103.093421,84,543.22017
-110.455655,58,543.32168
-108.840293,61,543.425187
-104.126506,58,543.523696
-103.889401,55,543.617524
-109.233932,55,543.713033
-102.958972,76,543.846543
-101.820843,57,543.941052
-107.127119,51,544.03456
-100.663793,71,544.154776
-101.580672,51,544.247284
-101.96838,65,544.358793
-100.494488,56,544.455302
-100.433715,58,544.553812
-100.257169,58,544.656322
-102.664761,49,544.741832
-101.401747,59,544.845341
-104.164964,54,544.93936
-102.887577,60,545.042832
-101.872106,58,545.143528
-103.055106,52,545.234356
-102.782594,72,545.359105
-110.919649,65,545.470198
-108.325632,77,545.59871
-106.497133,71,545.724837
-106.409477,99,545.894876
-107.033391,71,546.015165
-102.070285,73,546.141281
-99.996054,61,546.244791
-101.998348,65,546.356607
-101.866659,69,546.475336
-108.09116,51,546.562062
-101.901457,71,546.687799
-133.038928,129,546.90782
-101.784846,84,547.052834
-102.74854,64,547.165306
-103.388605,60,547.274814
-101.582975,76,547.40933
-102.142893,87,547.562252
-108.180913,73,547.688761
-107.512543,129,547.91429
-107.7434,75,548.047108
-111.041291,59,548.152065
-109.577039,68,548.269331
-109.452731,62,548.386397
-108.436575,67,548.504881
-110.279436,54,548.602968
-109.696413,50,548.696655
-108.493671,61,548.80476
-108.375963,64,548.980642
-110.57159,55,549.084072
-112.055603,61,549.192721
-112.141331,57,549.292679
-108.418328,63,549.410198
-112.217745,39,549.489331
-111.513561,38,549.557025
-110.397278,52,549.651011
-109.398032,61,549.758478
-112.065305,39,549.827375
