#{"t_start": 1782227811.9130917, "env_id": "BipedalWalker-v3"}
r,l,t
85.932646,1600,1786.723594
-115.846272,64,1786.783515
-111.863569,24,1786.814645
-112.398064,24,1786.844201
-97.748852,292,1787.084234
99.115588,1600,1797.118702
-111.51777,24,1797.148964
-112.906854,25,1797.180004
-69.275301,1600,1798.343526
-112.418701,25,1799.739534
-135.797427,199,1799.905137
-111.414025,1011,1800.700061
-139.344594,258,1800.850427
-112.938682,25,1800.878426
-76.144082,886,1802.812507
-112.842215,25,1802.842172
52.946348,1600,1803.932225
-77.660532,227,1805.46995
52.534303,1600,1806.633551
56.345971,1600,1809.187026
-112.020858,24,1809.218454
-79.043518,979,1818.349224
-82.734387,1382,1819.471725
-112.216661,25,1819.500893
-112.503918,25,1819.534008
-112.25607,25,1819.564718
-105.519446,614,1821.387383
-112.230986,25,1821.418619
-99.381518,262,1821.634656
-116.967048,524,1822.056777
-111.689138,24,1822.085915
-110.538054,304,1822.334961
-73.043771,513,1822.680213
-93.737566,129,1824.081193
-103.507135,1600,1825.148031
98.234792,1600,1827.617701
-98.390785,949,1829.631562
145.405018,1600,1830.874805
-15.771669,1226,1841.679475
-110.518018,185,1841.806011
-99.930504,1600,1844.269776
-113.96498,29,1844.298032
12.765335,1600,1846.632886
159.527062,1600,1847.730398
-112.287418,24,1847.74993
47.073413,1600,1850.296753
-111.706198,1600,1853.037402
-43.362397,1600,1863.067514
118.207404,1600,1865.426191
-112.335817,25,1865.457674
-98.490569,1600,1866.515852
-40.2411,1144,1868.803885
-100.106525,225,1868.976183
139.954249,1600,1871.503735
74.148102,1600,1874.023756
-90.267095,746,1874.638348
-113.286105,43,1874.680366
-112.335608,25,1874.711758
-103.086516,164,1874.852709
-113.026214,26,1874.883907
-54.311874,662,1882.694896
-132.128882,150,1882.77431
-86.533118,1600,1885.231158
-113.27573,28,1885.274074
-88.702486,679,1887.032358
-93.134597,1600,1888.413617
-96.126845,1138,1890.754485
53.494842,1600,1893.474904
-112.08823,26,1893.509879
-112.570283,26,1893.539779
-112.471029,25,1893.571021
40.167847,1600,1894.871866
-44.73574,1600,1905.142457
-136.990265,219,1905.283956
-130.712689,139,1905.365849
-2.250372,1600,1907.786914
-18.296836,1600,1910.41277
85.58231,1600,1912.956018
-111.965379,25,1912.986976
-112.968092,25,1913.0178
-79.449755,1600,1915.597449
-68.929061,453,1915.975149
-111.685907,27,1916.007403
-112.801654,212,1916.167574
66.646687,1600,1918.809236
103.166321,1600,1927.37754
-42.091916,500,1929.170956
72.227598,1600,1931.825894
125.958454,1600,1933.048345
-85.067533,219,1933.237974
68.26496,1600,1935.831411
110.482005,1600,1938.402121
-111.474036,25,1938.413139
-64.884313,509,1938.7718
42.314835,1600,1949.708662
71.743693,1600,1952.326317
-113.448955,26,1952.359041
97.228839,1600,1954.936648
-5.399842,1002,1955.761582
-90.011005,1222,1957.975518
-111.757502,26,1958.008827
150.92323,1600,1959.124709
-113.140372,221,1960.74615
130.609345,1600,1961.959398
-111.765434,25,1961.993266
84.31381,1600,1972.305334
-111.698408,26,1972.328352
-94.772161,180,1972.452224
77.029347,1600,1974.989799
-112.840672,26,1975.022253
104.264564,1600,1977.654133
-97.566609,1600,1980.387406
-72.040778,1600,1981.690137
-62.228151,1355,1984.232219
-111.628102,25,1984.262023
71.184134,1600,1995.084593
-54.853825,1600,1997.745451
-50.8315,1148,1998.691221
86.593441,1600,2001.314702
-111.661435,26,2001.348106
-111.18211,26,2001.380977
-112.410338,26,2001.414126
-111.636493,25,2001.44636
-103.538956,353,2001.739009
-111.876546,26,2001.76983
-34.8625,1137,2003.956151
-19.47178,1600,2006.598272
39.076451,1600,2007.633513
-97.202188,180,2007.758448
-111.891632,44,2007.784407
-60.85726,692,2018.049105
-79.160428,189,2018.215633
-111.052701,26,2018.247339
-111.767683,25,2018.280312
-110.99373,25,2018.313195
-111.924398,26,2018.344475
-111.604238,26,2018.376534
-112.491673,26,2018.40929
130.561952,1600,2021.164686
71.49646,1600,2022.497747
-82.044206,961,2024.710874
-112.688444,27,2024.74361
-11.236973,1600,2027.445715
85.75311,1600,2030.041456
108.990122,1600,2039.607856
-88.646117,1600,2042.439937
-94.148354,283,2042.657583
129.209852,1600,2045.422314
-129.953922,135,2045.536672
-53.278721,780,2046.13879
